property_type,sector,price,areaWithType,bedRoom,bathroom,balcony,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,furnishing_type,luxury_category,floorNum_cat
0.0,5.0,1.75,1549.0,3,3,4.0,3.0,1852.0,1650.0,1128.0,0,0,0,1.0,1.0
0.0,67.0,5.0,2097.0,3,3,3.0,3.0,3246.0,3245.0,3000.0,0,1,1,0.0,1.0
0.0,67.0,2.55,1360.0,3,3,3.0,3.0,1650.0,1650.0,1300.0,1,1,0,1.0,1.0
0.0,35.0,1.65,489.0,3,3,3.0,4.0,1827.75,1650.0,1996.0,0,1,0,1.0,1.0
0.0,9.0,2.1,1867.0,4,6,4.0,3.0,2355.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,96.0,0.95,1286.0,3,3,2.0,0.0,1550.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,12.0,2.2,1743.0,3,4,3.0,3.0,2095.0,1860.0,1294.0,0,1,0,0.0,0.0
0.0,48.0,1.38,427.0,3,3,1.0,3.0,1827.75,1650.0,1450.0,0,0,0,2.0,1.0
1.0,28.0,15.0,290.0,5,5,3.0,0.0,1827.75,6400.0,1294.0,1,1,1,2.0,1.0
0.0,8.0,0.42,694.0,3,2,1.0,0.0,1827.75,1650.0,750.0,0,0,0,1.0,1.0
0.0,63.0,2.55,449.0,3,3,2.0,1.0,1827.75,1650.0,1630.0,0,0,0,1.0,2.0
0.0,12.0,2.3,1964.0,3,4,4.0,1.0,2585.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,67.0,3.2,221.0,4,3,2.0,3.0,1827.75,3150.0,1750.0,0,1,0,1.0,1.0
1.0,49.0,3.75,779.0,2,6,3.0,0.0,1827.75,1467.0,1294.0,0,0,0,1.0,1.0
0.0,17.0,2.75,542.0,4,4,4.0,4.0,1827.75,1650.0,2597.0,1,1,2,2.0,0.0
0.0,35.0,2.0,1489.0,3,3,4.0,1.0,1789.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,88.0,1.85,1524.0,3,3,3.0,0.0,1818.0,1650.0,1538.0,0,0,0,1.0,0.0
0.0,0.0,1.3,1190.0,3,3,2.0,4.0,1400.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,97.0,1.23,1434.0,3,3,2.0,3.0,1744.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,67.0,2.65,1215.0,2,2,3.0,1.0,1433.0,1650.0,1294.0,1,0,0,1.0,2.0
1.0,96.0,1.65,332.0,2,3,0.0,3.0,1827.75,900.0,1294.0,0,0,0,1.0,1.0
0.0,44.0,3.8,190.0,3,3,4.0,0.0,1827.75,2450.0,1294.0,0,1,1,2.0,1.0
0.0,67.0,2.85,1641.0,4,4,4.0,3.0,1975.0,1650.0,1294.0,1,1,1,0.0,1.0
0.0,65.0,7.8,241.0,4,4,0.0,3.0,1827.75,3950.0,1294.0,0,0,0,2.0,2.0
0.0,23.0,1.5,1586.0,3,4,4.0,0.0,1920.0,1650.0,1294.0,0,1,0,2.0,2.0
1.0,80.0,1.75,553.0,4,4,0.0,3.0,1827.75,1650.0,2800.0,0,0,0,1.0,0.0
0.0,63.0,2.17,441.0,3,3,3.0,4.0,1827.75,1650.0,1549.0,0,0,0,1.0,1.0
0.0,5.0,1.35,1357.0,3,3,3.0,3.0,1650.0,1650.0,1022.58,0,1,0,2.0,2.0
0.0,9.0,1.05,1466.0,3,4,4.0,3.0,1760.0,1345.0,1230.0,0,1,0,0.0,2.0
0.0,20.0,4.26,226.0,4,4,0.0,3.0,1827.75,3250.0,1294.0,0,0,0,1.0,2.0
0.0,101.0,0.41,297.0,2,2,2.0,1.0,1827.75,670.0,569.25,1,0,1,2.0,0.0
1.0,58.0,3.65,884.0,6,6,2.0,0.0,1827.75,3450.0,1294.0,1,1,2,0.0,1.0
0.0,12.0,1.2,1566.0,3,2,2.0,3.0,1880.0,1650.0,1294.0,0,0,0,0.0,2.0
0.0,10.0,0.98,1278.0,2,2,3.0,3.0,1534.0,1650.0,1056.0,1,0,1,0.0,2.0
1.0,57.0,7.5,892.0,8,8,4.0,3.0,1827.75,3240.0,1294.0,1,1,2,1.0,1.0
0.0,74.0,1.65,1761.0,3,4,4.0,1.0,2125.0,1650.0,1294.0,1,1,0,2.0,0.0
1.0,48.0,5.5,859.0,3,6,2.0,0.0,1827.75,2592.0,1294.0,0,1,1,2.0,1.0
0.0,72.0,1.38,1281.0,3,3,1.0,3.0,1538.0,1650.0,1294.0,0,0,0,0.0,0.0
1.0,72.0,0.8,321.0,1,1,0.0,3.0,1827.75,763.0,1294.0,0,0,0,1.0,1.0
0.0,95.0,0.9,1036.0,2,2,2.0,1.0,1103.0,1650.0,1294.0,1,0,0,2.0,1.0
0.0,53.0,1.85,1861.0,3,3,3.0,0.0,2350.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,82.0,0.75,29.0,2,2,1.0,3.0,1827.75,1239.0,1100.0,0,0,0,1.0,2.0
0.0,102.0,1.3,153.0,3,3,0.0,3.0,1827.75,1997.0,1294.0,0,0,0,1.0,0.0
0.0,103.0,0.54,693.0,2,1,3.0,1.0,1827.75,1650.0,745.0,0,0,0,2.0,1.0
0.0,38.0,0.55,2246.0,2,2,3.0,1.0,850.0,610.0,600.0,0,0,0,2.0,1.0
0.0,67.0,2.0,73.0,2,2,2.0,3.0,1827.75,1433.0,1000.0,0,0,0,1.0,0.0
0.0,102.0,1.32,1673.0,3,5,3.0,1.0,1997.0,1650.0,1500.0,0,1,0,2.0,0.0
0.0,16.0,5.49,2163.0,4,5,4.0,3.0,4739.0,3655.35,1294.0,0,1,1,0.0,2.0
0.0,95.0,1.0,364.0,2,2,3.0,1.0,1827.75,1650.0,1110.0,1,0,0,2.0,1.0
0.0,83.0,1.0,437.0,2,2,3.0,3.0,1827.75,1650.0,1530.0,1,0,0,1.0,2.0
0.0,95.0,0.9,1036.0,2,2,2.0,1.0,1103.0,1650.0,1294.0,1,0,0,1.0,1.0
1.0,58.0,3.8,777.0,2,8,4.0,3.0,1827.75,162.0,160.0,0,0,1,2.0,2.0
0.0,99.0,0.65,415.0,3,3,2.0,3.0,1827.75,1650.0,1417.0,0,0,0,1.0,1.0
0.0,38.0,1.36,90.0,3,3,3.0,4.0,1827.75,1535.0,1294.0,0,0,0,1.0,1.0
1.0,12.0,11.3,933.0,7,5,4.0,3.0,1827.75,480.0,460.0,1,1,0,1.0,2.0
0.0,38.0,1.25,117.0,3,3,4.0,4.0,1827.75,1725.0,1294.0,0,0,0,1.0,1.0
0.0,14.0,0.28,711.0,2,1,1.0,3.0,1827.75,1650.0,900.0,0,0,0,1.0,1.0
0.0,5.0,1.3,1061.0,2,2,3.0,3.0,1215.0,1009.0,734.8,0,0,0,2.0,1.0
0.0,54.0,4.8,2049.0,3,4,4.0,3.0,2895.0,2500.0,2200.0,0,1,1,0.0,2.0
0.0,7.0,1.35,548.0,4,5,4.0,3.0,1827.75,1650.0,2692.0,1,1,0,2.0,1.0
0.0,54.0,8.25,2054.0,3,4,3.0,4.0,2940.0,1650.0,1294.0,0,1,2,1.0,2.0
1.0,50.0,0.85,1.0,1,1,0.0,3.0,1827.75,1000.0,1294.0,0,0,0,1.0,1.0
0.0,99.0,0.65,1218.0,3,3,3.0,0.0,1440.45,1650.0,1294.0,0,0,0,2.0,1.0
0.0,72.0,0.75,11.0,2,2,2.0,0.0,1827.75,1100.0,1294.0,0,0,0,1.0,2.0
1.0,73.0,0.69,319.0,1,1,1.0,3.0,1827.75,758.0,500.0,0,0,0,1.0,1.0
1.0,42.0,5.0,843.0,9,9,4.0,0.0,1827.75,2367.0,1294.0,0,1,1,2.0,1.0
0.0,82.0,0.88,1554.0,3,4,3.0,0.0,1854.0,1668.0,1501.0,0,1,0,2.0,2.0
0.0,68.0,2.1,1587.0,3,4,2.0,3.0,1920.0,1800.0,1700.0,0,1,1,0.0,0.0
0.0,67.0,3.0,1532.0,3,3,3.0,4.0,1828.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,97.0,1.7,1815.0,4,4,4.0,0.0,2215.0,1650.0,1294.0,0,1,0,1.0,0.0
0.0,89.0,1.8,1580.0,3,3,3.0,3.0,1900.0,1650.0,1240.04,0,1,1,2.0,2.0
0.0,63.0,1.85,386.0,2,2,2.0,1.0,1827.75,1650.0,1250.0,0,0,0,1.0,1.0
0.0,54.0,6.5,2108.0,4,5,4.0,3.0,3390.0,3000.0,2500.0,1,1,1,0.0,2.0
1.0,29.0,5.8,937.0,4,4,4.0,2.0,1827.75,4518.0,1294.0,0,0,0,1.0,2.0
0.0,35.0,1.1,410.0,2,2,2.0,3.0,1827.75,1650.0,1380.0,0,0,0,2.0,0.0
1.0,50.0,1.5,216.0,6,1,0.0,1.0,1827.75,3000.0,1294.0,0,0,0,1.0,1.0
0.0,99.0,0.7,1122.0,3,2,2.0,3.0,1326.0,1325.0,1320.0,0,0,0,2.0,2.0
0.0,5.0,2.0,1547.0,3,3,4.0,3.0,1852.0,1456.0,1128.09,0,0,0,2.0,1.0
1.0,103.0,0.85,16.0,3,2,2.0,4.0,1827.75,1120.0,1294.0,0,0,0,1.0,1.0
1.0,18.0,6.0,914.0,9,9,4.0,2.0,1827.75,9000.0,1294.0,0,0,0,1.0,1.0
1.0,20.0,6.5,886.0,4,4,4.0,0.0,1827.75,3150.0,1294.0,0,0,0,1.0,1.0
0.0,99.0,1.18,513.0,4,4,3.0,3.0,1827.75,1650.0,2266.0,0,1,0,2.0,2.0
0.0,9.0,1.15,1467.0,3,3,3.0,3.0,1760.0,1650.0,1550.0,0,1,1,0.0,0.0
0.0,96.0,1.2,469.0,4,3,2.0,0.0,1827.75,1650.0,1800.0,0,0,1,1.0,2.0
0.0,103.0,0.28,602.0,2,2,2.0,3.0,1827.75,1650.0,468.0,0,0,0,1.0,1.0
1.0,26.0,2.7,758.0,5,5,2.0,2.0,1827.75,1450.0,1294.0,0,0,1,1.0,1.0
0.0,79.0,2.7,1701.0,3,3,3.0,1.0,2018.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,99.0,0.7,98.0,3,3,0.0,3.0,1827.75,1572.0,1294.0,0,0,0,1.0,2.0
1.0,61.0,1.0,187.0,6,4,0.0,3.0,1827.75,240.0,1294.0,0,0,0,1.0,1.0
1.0,54.0,4.0,836.0,5,5,2.0,3.0,1827.75,2250.0,1294.0,1,0,0,1.0,1.0
1.0,32.0,0.75,748.0,4,2,2.0,2.0,1827.75,1170.0,1294.0,0,0,0,1.0,1.0
0.0,103.0,0.28,2184.0,2,2,2.0,3.0,567.0,500.0,467.0,0,0,1,1.0,1.0
1.0,31.0,4.5,237.0,4,4,0.0,3.0,1827.75,360.0,1294.0,0,0,0,1.0,2.0
0.0,7.0,0.85,427.0,2,2,3.0,3.0,1827.75,1650.0,1450.0,1,0,0,2.0,0.0
1.0,77.0,3.09,238.0,5,5,4.0,3.0,1827.75,3653.0,2922.0,0,1,1,1.0,0.0
0.0,102.0,0.35,631.0,2,2,1.0,3.0,1827.75,1650.0,545.0,0,0,0,2.0,1.0
0.0,68.0,3.0,2014.0,4,4,3.0,3.0,2764.0,2700.0,2500.0,1,1,1,0.0,1.0
0.0,47.0,1.05,724.0,2,2,2.0,3.0,1827.75,1650.0,997.0,0,0,1,1.0,1.0
1.0,51.0,7.1,831.0,3,3,3.0,0.0,1827.75,240.0,1294.0,0,1,0,1.0,1.0
1.0,39.0,4.3,783.0,3,9,4.0,3.0,1827.75,165.0,164.0,0,0,1,1.0,1.0
0.0,38.0,0.71,1115.0,2,2,3.0,1.0,1310.0,1100.0,1000.0,0,0,0,1.0,2.0
0.0,12.0,1.6,1948.0,3,3,3.0,3.0,2545.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,81.0,1.75,1707.0,3,3,4.0,3.0,2025.0,1900.0,1500.0,0,1,0,2.0,0.0
0.0,44.0,2.5,1775.0,3,3,2.0,1.0,215.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,7.0,1.95,516.0,3,3,4.0,1.0,1827.75,1650.0,2290.0,0,1,0,2.0,1.0
0.0,90.0,2.2,558.0,4,4,3.0,3.0,1827.75,1650.0,2900.0,0,1,0,1.0,2.0
1.0,45.0,8.5,892.0,5,4,2.0,0.0,1827.75,3240.0,1294.0,0,1,1,1.0,1.0
0.0,74.0,0.53,1032.0,2,2,2.0,4.0,1095.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,76.0,0.9,301.0,1,1,0.0,1.0,1827.75,683.0,1294.0,0,0,0,2.0,2.0
0.0,35.0,2.3,469.0,4,4,4.0,1.0,1827.75,1650.0,1800.0,0,1,0,1.0,2.0
1.0,50.0,0.95,732.0,4,3,2.0,2.0,1827.75,1070.0,1294.0,0,0,0,1.0,1.0
0.0,101.0,0.35,286.0,2,2,0.0,3.0,1827.75,637.0,1294.0,0,0,0,1.0,2.0
0.0,82.0,0.75,29.0,2,2,1.0,3.0,1827.75,1239.0,1100.0,0,0,0,1.0,2.0
0.0,89.0,3.15,2124.0,5,7,4.0,3.0,3750.0,3200.0,2444.94,0,1,1,0.0,0.0
0.0,6.0,0.23,579.0,1,1,1.0,3.0,1827.75,1650.0,360.0,0,0,0,1.0,2.0
0.0,67.0,2.78,1532.0,3,3,3.0,3.0,1828.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,90.0,1.5,1637.0,3,3,3.0,3.0,1963.0,1650.0,1700.0,0,1,1,1.0,0.0
0.0,86.0,0.49,2237.0,2,2,3.0,3.0,735.0,700.0,635.0,0,0,0,2.0,2.0
1.0,35.0,1.35,25.0,2,2,2.0,1.0,1827.75,1210.0,1294.0,1,0,2,2.0,2.0
1.0,20.0,6.4,888.0,6,6,4.0,2.0,1827.75,349.0,348.0,0,0,0,1.0,1.0
0.0,71.0,1.1,1063.0,2,2,3.0,3.0,1224.0,1150.0,830.0,0,0,1,2.0,1.0
0.0,72.0,1.3,1281.0,3,3,1.0,3.0,1538.0,1650.0,1294.0,0,0,1,2.0,0.0
0.0,17.0,2.9,518.0,4,4,4.0,4.0,1827.75,1650.0,2298.0,1,1,0,1.0,0.0
0.0,48.0,1.5,1396.0,3,3,3.0,2.0,1707.0,1600.0,1400.0,0,0,1,2.0,1.0
1.0,44.0,2.55,166.0,3,3,2.0,3.0,1827.75,215.0,1294.0,0,0,1,2.0,1.0
0.0,65.0,8.5,241.0,4,4,0.0,3.0,1827.75,3950.0,1294.0,0,0,0,2.0,0.0
0.0,11.0,0.65,1160.0,2,2,2.0,3.0,1365.0,1650.0,1294.0,0,0,1,0.0,2.0
0.0,90.0,2.28,2115.0,4,4,4.0,3.0,3434.0,1650.0,2600.0,0,1,0,2.0,2.0
0.0,90.0,0.88,1529.0,3,3,3.0,3.0,1825.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,5.0,1.99,1137.0,2,2,2.0,1.0,1349.0,1650.0,963.0,0,0,0,0.0,0.0
0.0,38.0,1.4,1511.0,3,3,3.0,3.0,1811.0,1711.0,1611.0,0,0,1,2.0,2.0
1.0,32.0,0.68,123.0,5,3,0.0,3.0,1827.75,1755.0,1294.0,0,0,0,1.0,1.0
0.0,99.0,0.71,405.0,3,3,3.0,3.0,1827.75,1650.0,1326.0,0,0,0,2.0,1.0
0.0,28.0,3.7,503.0,4,4,3.0,2.0,1827.75,1650.0,2100.0,0,1,1,1.0,0.0
0.0,103.0,0.91,1138.0,2,2,3.0,1.0,1350.0,1650.0,1294.0,1,0,0,2.0,1.0
0.0,77.0,3.25,2100.0,3,3,3.0,0.0,3300.0,1650.0,1294.0,0,1,0,2.0,1.0
0.0,86.0,2.2,1744.0,3,4,4.0,3.0,2100.0,1650.0,1294.0,0,1,2,1.0,0.0
1.0,13.0,4.0,175.0,5,4,1.0,3.0,1827.75,225.0,180.0,0,0,0,1.0,1.0
0.0,74.0,1.78,1624.0,3,3,4.0,3.0,1950.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,37.0,0.99,1517.0,3,5,4.0,3.0,1815.0,1400.0,1270.0,0,1,0,1.0,2.0
1.0,57.0,2.95,104.0,2,2,0.0,3.0,1827.75,162.0,1294.0,0,0,0,1.0,1.0
0.0,90.0,0.54,1055.0,2,2,4.0,3.0,1200.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,87.0,0.85,1106.0,2,2,2.0,3.0,1300.0,1650.0,1294.0,0,0,1,1.0,1.0
0.0,101.0,0.6,1028.0,2,2,2.0,3.0,1076.0,1650.0,1294.0,1,0,0,1.0,0.0
1.0,20.0,6.5,839.0,5,5,0.0,0.0,1827.75,2500.0,1294.0,0,0,0,1.0,2.0
1.0,23.0,1.0,750.0,3,7,4.0,0.0,1827.75,1215.0,1294.0,0,0,0,1.0,1.0
0.0,101.0,0.45,303.0,2,2,2.0,3.0,1827.75,695.0,595.0,0,0,0,1.0,0.0
0.0,99.0,0.5,1049.0,3,3,2.0,3.0,1180.0,1650.0,1294.0,0,0,0,1.0,1.0
1.0,25.0,4.75,844.0,7,5,4.0,2.0,1827.75,261.0,259.0,0,0,1,1.0,1.0
1.0,12.0,6.0,848.0,4,4,4.0,3.0,1827.75,2430.0,1294.0,1,1,0,0.0,1.0
0.0,62.0,2.12,1162.0,2,2,2.0,3.0,1365.0,1350.0,1300.0,0,0,1,0.0,1.0
0.0,92.0,1.59,1597.0,3,3,3.0,3.0,1929.0,1700.0,1548.0,0,0,1,0.0,0.0
1.0,28.0,6.5,806.0,4,4,4.0,0.0,1827.75,1800.0,1294.0,1,1,0,2.0,1.0
0.0,68.0,1.7,1050.0,2,2,2.0,3.0,1185.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,11.0,2.6,1397.0,3,3,2.0,1.0,1711.0,1650.0,1294.0,0,0,0,1.0,0.0
1.0,31.0,8.95,936.0,5,6,4.0,0.0,1827.75,5000.0,1294.0,0,0,0,1.0,2.0
0.0,99.0,1.44,494.0,4,4,3.0,3.0,1827.75,1650.0,2040.0,0,0,0,1.0,2.0
0.0,25.0,2.55,1555.0,3,3,3.0,3.0,1860.0,1600.0,1400.0,0,0,1,2.0,2.0
0.0,36.0,1.0,352.0,3,2,3.0,1.0,1827.75,1650.0,1010.0,0,0,0,2.0,1.0
1.0,48.0,4.95,847.0,7,7,4.0,2.0,1827.75,2403.0,1294.0,1,1,1,2.0,1.0
0.0,40.0,1.5,525.0,4,3,3.0,2.0,1827.75,1650.0,2350.0,0,1,2,1.0,2.0
0.0,81.0,0.86,1129.0,2,2,2.0,1.0,1342.0,1650.0,1294.0,0,0,1,2.0,0.0
0.0,62.0,2.15,1271.0,2,3,2.0,3.0,1524.0,1250.0,921.0,0,1,1,1.0,2.0
1.0,29.0,12.5,892.0,5,5,4.0,2.0,1827.75,3240.0,1294.0,1,1,1,2.0,1.0
0.0,103.0,0.65,1047.0,2,2,2.0,3.0,1153.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,74.0,2.35,527.0,4,4,4.0,0.0,1827.75,1650.0,2400.0,0,1,1,2.0,2.0
0.0,91.0,1.11,1341.0,2,2,3.0,3.0,1640.0,1630.0,1620.0,0,0,0,0.0,2.0
1.0,28.0,4.25,761.0,3,2,3.0,2.0,1827.75,1350.0,1294.0,1,0,0,1.0,1.0
0.0,67.0,2.25,1355.0,3,3,3.0,3.0,1650.0,1600.0,1350.0,1,1,1,1.0,1.0
0.0,89.0,0.78,1072.0,2,2,2.0,3.0,1245.0,850.0,790.0,1,0,1,0.0,1.0
0.0,90.0,1.15,1280.0,2,2,3.0,3.0,1534.0,1650.0,1260.0,1,0,0,1.0,0.0
1.0,77.0,3.1,900.0,5,5,4.0,3.0,1827.75,3653.0,1294.0,0,0,0,1.0,0.0
0.0,98.0,2.0,2006.0,4,4,4.0,0.0,2727.0,1650.0,1294.0,1,1,0,2.0,0.0
0.0,74.0,1.64,1633.0,3,5,3.0,3.0,1950.0,1650.0,1161.0,0,1,0,2.0,1.0
0.0,96.0,0.94,442.0,3,3,2.0,0.0,1827.75,1650.0,1550.0,0,0,1,2.0,2.0
0.0,11.0,2.08,197.0,4,4,4.0,3.0,1827.75,2631.0,2100.0,0,1,0,2.0,1.0
1.0,86.0,0.89,10.0,1,1,0.0,3.0,1827.75,1095.0,1294.0,0,0,0,1.0,1.0
0.0,91.0,2.13,2036.0,4,4,3.0,3.0,2812.0,2600.0,2200.0,0,0,0,1.0,1.0
0.0,99.0,0.65,1169.0,3,2,3.0,3.0,1370.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,66.0,1.65,1029.0,2,2,2.0,4.0,1081.0,1650.0,1294.0,0,0,0,1.0,1.0
1.0,28.0,9.9,901.0,5,5,2.0,0.0,1827.75,3375.0,1294.0,0,0,1,2.0,1.0
1.0,28.0,10.0,866.0,5,6,3.0,2.0,1827.75,2700.0,1294.0,0,1,1,2.0,1.0
0.0,5.0,2.05,493.0,3,4,4.0,3.0,1827.75,1650.0,2025.0,0,1,0,2.0,0.0
0.0,103.0,0.9,1094.0,2,2,2.0,3.0,1275.0,1650.0,951.0,0,0,2,2.0,0.0
0.0,92.0,0.6,694.0,3,2,2.0,1.0,1827.75,1650.0,750.0,0,0,0,1.0,1.0
0.0,11.0,3.95,1858.0,3,4,2.0,3.0,2343.0,1650.0,1512.0,0,1,0,1.0,0.0
0.0,103.0,0.4,2262.0,2,2,2.0,3.0,950.0,1650.0,597.53,0,0,0,2.0,2.0
0.0,92.0,0.9,114.0,3,3,2.0,1.0,1827.75,1690.0,1294.0,0,0,0,1.0,2.0
0.0,76.0,0.37,2170.0,1,1,2.0,3.0,500.0,425.0,366.48,0,0,1,1.0,1.0
1.0,27.0,6.5,872.0,4,4,2.0,2.0,1827.75,2844.0,1294.0,0,0,0,1.0,1.0
0.0,99.0,1.25,1769.0,4,4,3.0,3.0,2143.0,1650.0,1294.0,0,1,0,2.0,0.0
1.0,57.0,4.0,784.0,4,4,4.0,3.0,1827.75,1503.0,1294.0,0,0,1,1.0,1.0
0.0,12.0,1.5,1446.0,3,3,4.0,3.0,1750.0,1466.0,1294.0,0,0,0,0.0,2.0
0.0,89.0,0.65,1024.0,2,2,2.0,3.0,1050.0,950.0,850.0,0,0,1,0.0,1.0
0.0,75.0,1.65,1085.0,2,2,3.0,1.0,1262.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,38.0,1.72,1800.0,3,3,4.0,3.0,2191.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,1.0,1.28,406.0,3,3,3.0,3.0,1827.75,1650.0,1340.0,0,0,1,1.0,1.0
0.0,91.0,2.1,1914.0,3,4,4.0,3.0,2408.0,1650.0,1685.0,0,1,0,0.0,2.0
1.0,23.0,2.68,790.0,4,3,2.0,0.0,1827.75,1557.0,1294.0,0,0,1,2.0,1.0
0.0,14.0,4.1,2131.0,5,5,2.0,3.0,3880.0,3500.0,3000.0,0,1,0,0.0,2.0
0.0,91.0,2.1,2037.0,4,4,3.0,3.0,2812.0,2600.0,2400.0,1,1,0,1.0,2.0
0.0,18.0,0.65,353.0,3,3,1.0,1.0,1827.75,1650.0,1050.0,0,0,1,1.0,1.0
1.0,68.0,12.0,886.0,5,6,4.0,3.0,1827.75,3150.0,1294.0,0,1,1,0.0,1.0
0.0,91.0,2.3,2031.0,4,4,4.0,3.0,2812.0,1650.0,1294.0,0,1,0,1.0,2.0
1.0,13.0,2.2,797.0,4,3,2.0,2.0,1827.75,1800.0,1294.0,1,0,0,1.0,1.0
0.0,12.0,1.4,1445.0,3,3,4.0,3.0,1750.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,37.0,0.85,1306.0,2,3,3.0,3.0,1578.0,1650.0,1310.0,1,0,0,1.0,2.0
0.0,72.0,1.38,1281.0,3,3,1.0,3.0,1538.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,75.0,1.2,1204.0,2,2,3.0,0.0,1420.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,38.0,1.02,1388.0,3,2,3.0,4.0,1700.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,91.0,2.14,2033.0,4,4,3.0,3.0,2812.0,2300.0,2000.0,1,1,0,1.0,2.0
0.0,62.0,2.82,1905.0,3,3,3.0,3.0,2403.0,2400.0,2200.0,0,1,1,0.0,1.0
0.0,9.0,6.3,2138.0,5,6,4.0,4.0,4095.0,1650.0,3500.0,0,0,1,2.0,2.0
0.0,69.0,4.5,2084.0,4,4,4.0,3.0,3154.0,1650.0,1294.0,0,1,1,0.0,0.0
0.0,58.0,2.5,1830.0,3,3,3.0,0.0,2250.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,69.0,2.65,1719.0,3,3,3.0,3.0,2047.0,1900.0,1700.0,0,0,1,0.0,1.0
0.0,5.0,0.45,2200.0,2,2,1.0,3.0,597.0,1650.0,535.4,0,0,2,2.0,0.0
1.0,103.0,0.49,738.0,2,2,1.0,1.0,1827.75,1150.0,1294.0,0,0,0,1.0,1.0
0.0,6.0,0.3,580.0,1,2,2.0,1.0,1827.75,1650.0,361.882318,0,0,0,1.0,2.0
0.0,15.0,0.5,572.0,1,1,1.0,3.0,1827.75,1650.0,336.91007,0,0,2,2.0,1.0
0.0,72.0,2.0,486.0,4,4,1.0,3.0,1827.75,1650.0,1967.0,0,0,0,2.0,0.0
1.0,98.0,3.6,848.0,4,4,3.0,1.0,1827.75,2430.0,1294.0,0,0,1,1.0,1.0
0.0,31.0,4.3,2117.0,3,4,3.0,2.0,3462.01,1650.0,1294.0,0,1,0,1.0,2.0
0.0,72.0,1.52,1301.0,3,3,2.0,3.0,1578.0,1650.0,1294.0,0,0,1,0.0,2.0
0.0,76.0,1.12,1504.0,3,4,3.0,0.0,1802.0,1650.0,1294.0,0,1,0,2.0,1.0
0.0,38.0,1.5,1512.0,3,3,3.0,3.0,1811.0,1650.0,1560.0,0,0,0,1.0,0.0
0.0,86.0,0.89,356.0,2,2,2.0,4.0,1827.75,1650.0,1075.0,0,0,0,1.0,1.0
1.0,68.0,12.0,886.0,5,6,4.0,1.0,1827.75,3150.0,1294.0,0,1,0,1.0,2.0
0.0,31.0,2.3,125.0,3,3,3.0,0.0,1827.75,1777.0,1294.0,0,1,0,2.0,2.0
1.0,75.0,5.4,862.0,4,5,4.0,3.0,1827.75,2610.0,1294.0,1,1,1,2.0,1.0
0.0,51.0,2.5,1740.0,3,3,3.0,3.0,2093.0,1650.0,1294.0,0,0,1,2.0,0.0
0.0,48.0,3.45,549.0,4,4,4.0,3.0,1827.75,1650.0,2700.0,0,0,0,1.0,1.0
0.0,54.0,6.44,2107.0,4,4,3.0,0.0,3390.0,1650.0,1294.0,0,1,1,2.0,2.0
0.0,95.0,0.65,387.0,2,2,2.0,4.0,1827.75,1650.0,1251.0,0,0,0,1.0,0.0
0.0,76.0,1.32,1806.0,4,4,3.0,0.0,2193.0,1650.0,1294.0,0,1,0,2.0,0.0
0.0,10.0,1.4,1878.0,3,4,0.0,1.0,2361.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,74.0,1.8,484.0,3,5,3.0,1.0,1827.75,1650.0,1950.0,0,0,0,2.0,1.0
0.0,103.0,0.72,1059.0,2,2,3.0,3.0,1210.0,1650.0,1294.0,0,0,0,0.0,1.0
0.0,83.0,1.5,1518.0,3,4,4.0,3.0,1815.0,1650.0,1071.33,0,1,1,2.0,0.0
0.0,35.0,1.35,399.0,3,2,2.0,1.0,1827.75,1650.0,1300.0,0,0,0,2.0,1.0
0.0,91.0,1.83,1908.0,3,4,3.0,3.0,2408.0,1925.0,1875.0,0,0,0,1.0,2.0
0.0,10.0,0.29,610.0,2,2,2.0,3.0,1827.75,1650.0,489.0,0,0,0,1.0,1.0
0.0,7.0,0.65,698.0,3,2,2.0,1.0,1827.75,1650.0,763.0,0,0,0,2.0,2.0
